tabular-actgan-659c3ee9e6d21c30ddf4418d-data_preview
Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001034,Male,Yes,2,Graduate,No,5693,0.0,201.0,370.0,,Urban,Y
LP001097,Male,Yes,3,Graduate,No,2310,0.0,56.0,228.0,1.0,Urban,Y
LP001047,Male,No,1,Graduate,No,3197,648.69619967,197.0,348.0,1.0,Urban,Y
LP001052,Female,Yes,1,Not Graduate,No,14795,78.16809338,192.0,368.0,1.0,Urban,Y
LP001508,Male,Yes,,Graduate,No,6844,217.69707667,163.0,357.0,1.0,Rural,Y
LP001068,Male,No,3,Not Graduate,No,4303,0.0,186.0,366.0,1.0,Urban,Y
LP001038,Female,Yes,1,Not Graduate,No,13802,4040.66586348,215.0,359.0,1.0,Urban,Y
LP001005,Female,No,3,Graduate,No,150,41667.0,161.0,349.0,1.0,Urban,N
LP001034,Male,Yes,0,Not Graduate,No,4523,13976.0223658,267.0,352.0,1.0,Rural,Y
LP001047,Male,Yes,0,Not Graduate,No,29537,831.84533033,237.0,285.0,1.0,Rural,Y
LP001038,Female,No,3,Graduate,No,12062,2854.46335092,9.0,442.0,1.0,Urban,Y
LP001034,Male,No,0,Graduate,No,25487,846.29714229,9.0,353.0,1.0,Urban,Y
LP001100,Female,No,0,Graduate,No,5662,2594.7125033,9.0,348.0,1.0,Semiurban,Y
LP001029,Male,No,3,Graduate,No,150,0.0,,371.0,1.0,Urban,Y
LP001038,Male,Yes,1,Graduate,No,150,4180.5119019,9.0,366.0,1.0,Semiurban,N
LP001034,Male,Yes,0,Graduate,No,3613,1774.7948506,304.0,402.0,1.0,Rural,Y
LP001038,Male,Yes,1,Graduate,No,3205,362.58046406,38.0,349.0,1.0,Urban,N
LP001036,Male,Yes,0,Graduate,No,150,511.62518441,268.0,354.0,1.0,Urban,Y
LP001155,Male,No,1,Graduate,No,7709,1361.91164055,9.0,354.0,1.0,Rural,Y
LP001034,Male,Yes,3,Graduate,No,14795,0.0,81.0,348.0,,Rural,Y
LP001038,Female,Yes,0,Graduate,Yes,150,4338.09733749,292.0,349.0,1.0,Semiurban,N
LP001052,Male,Yes,0,Graduate,No,24248,0.0,208.0,371.0,1.0,Urban,N
LP001608,Male,Yes,1,Not Graduate,No,6539,31.37062559,267.0,369.0,1.0,Rural,Y
LP001038,Male,No,1,Not Graduate,No,150,0.0,21.0,363.0,,Urban,Y
LP001038,Male,No,2,Not Graduate,No,4207,0.0,13.0,349.0,1.0,Semiurban,Y
LP001155,Male,Yes,0,Graduate,No,150,2723.17882444,193.0,367.0,0.0,Urban,Y
LP001034,Male,Yes,0,Graduate,No,2165,0.0,247.0,372.0,1.0,Rural,Y
LP001046,Male,No,0,Not Graduate,No,150,4284.97644384,216.0,356.0,1.0,Rural,N
LP001146,Male,,1,Graduate,No,4575,0.0,246.0,366.0,1.0,Urban,Y
LP001036,Male,Yes,,Graduate,No,9731,4168.22258866,,352.0,1.0,Rural,Y
LP002341,Male,No,3,Graduate,No,150,40.28842029,175.0,368.0,1.0,Rural,N
LP001052,Male,No,2,Graduate,Yes,2684,0.0,152.0,311.0,,Rural,Y
LP001043,Male,Yes,1,Graduate,No,6238,0.0,168.0,372.0,1.0,Urban,Y
LP001155,Male,Yes,0,Graduate,No,150,0.0,49.0,349.0,,Rural,Y
LP001198,Male,Yes,1,Graduate,No,150,0.0,193.0,369.0,1.0,Urban,Y
LP001123,Male,Yes,0,Graduate,No,150,0.0,242.0,371.0,1.0,Semiurban,Y
LP001100,Male,,0,Graduate,No,5909,0.0,263.0,355.0,1.0,Rural,Y
LP001155,Male,Yes,0,Not Graduate,No,9395,1435.78376035,9.0,352.0,0.0,Urban,Y
LP001146,Male,No,3,Graduate,No,150,2333.17525687,140.0,349.0,1.0,Semiurban,Y
LP001038,Male,No,3,Graduate,No,4140,0.0,700.0,369.0,,Rural,Y
LP001194,Male,,2,Graduate,No,150,0.0,56.0,359.0,1.0,Urban,N
LP001532,Female,Yes,1,Graduate,No,13163,0.0,196.0,349.0,1.0,Urban,Y
LP001038,Female,Yes,1,Graduate,No,150,192.82811387,29.0,349.0,1.0,Urban,N
LP001195,Male,No,,Graduate,No,22228,0.0,256.0,371.0,1.0,Urban,Y
LP001038,Male,Yes,0,Graduate,No,14117,489.47393582,9.0,370.0,1.0,Urban,N
LP001608,Male,Yes,1,Graduate,Yes,12697,0.0,200.0,354.0,0.0,Urban,Y
LP001034,Male,Yes,3,Graduate,No,150,2224.30909019,171.0,349.0,1.0,Semiurban,Y
LP001146,Male,Yes,3,Graduate,No,7466,659.37293719,251.0,366.0,1.0,Urban,Y
LP001038,Male,No,0,Graduate,No,150,515.20447123,223.0,349.0,0.0,Rural,Y
LP001038,Male,Yes,0,Graduate,No,3948,0.0,351.0,354.0,1.0,Rural,Y
LP001013,Male,No,1,Graduate,No,150,3551.30660201,129.0,348.0,1.0,Semiurban,N
LP001199,Male,No,1,Not Graduate,No,150,0.0,271.0,365.0,0.0,Rural,Y
LP001034,Male,No,3,Graduate,No,1116,648.10271569,304.0,367.0,1.0,Semiurban,Y
LP001038,Female,No,0,Graduate,No,13155,0.0,9.0,358.0,0.0,Rural,Y
LP001038,Male,No,0,Graduate,No,14129,778.15073353,55.0,350.0,1.0,Rural,Y
LP001038,Male,Yes,0,Graduate,No,7002,2191.84255363,9.0,12.0,0.0,Semiurban,Y
LP001146,Male,Yes,3,Graduate,No,150,12290.02092344,263.0,,0.0,Urban,Y
LP001024,Female,Yes,1,Graduate,No,12472,0.0,161.0,446.0,1.0,Rural,N
LP001155,Male,No,0,Graduate,No,1816,1615.17672378,9.0,260.0,1.0,Urban,Y
LP001608,Male,No,1,Not Graduate,Yes,7588,0.0,512.0,369.0,1.0,Urban,Y
LP001002,Male,No,0,Graduate,No,23395,0.0,9.0,366.0,0.0,Semiurban,Y
LP001146,Male,No,2,Not Graduate,No,14925,0.0,169.0,480.0,1.0,Rural,Y
LP001052,Male,,2,Not Graduate,No,3414,0.0,175.0,360.0,1.0,Urban,Y
LP001013,,Yes,0,Graduate,No,4464,4223.62764331,46.0,348.0,1.0,Rural,Y
LP001100,Male,No,0,Graduate,No,150,5230.56430959,483.0,368.0,,Urban,N
LP001641,Male,Yes,1,Graduate,No,14863,41667.0,83.0,368.0,1.0,Rural,Y
LP001146,Female,No,0,Graduate,Yes,150,0.0,271.0,350.0,1.0,Rural,Y
LP001032,Female,,1,Graduate,No,24943,1225.71302477,260.0,,1.0,Semiurban,Y
LP001508,Female,Yes,0,Graduate,No,7185,0.0,9.0,397.0,1.0,Rural,Y
LP001002,Male,Yes,3,Not Graduate,No,11931,726.68440594,235.0,366.0,1.0,Rural,Y
LP001616,Male,No,0,Graduate,No,12462,7367.78893229,266.0,360.0,0.0,Semiurban,Y
LP001034,Male,Yes,3,Graduate,No,150,0.0,307.0,351.0,,Rural,Y
LP001013,Male,No,3,Graduate,No,150,863.12838801,161.0,349.0,,Urban,Y
LP001038,Female,Yes,0,Not Graduate,No,7681,0.0,9.0,371.0,1.0,Urban,Y
LP001043,Male,Yes,3,Graduate,No,1469,475.15028026,22.0,255.0,1.0,Semiurban,Y
LP001034,Male,Yes,0,Not Graduate,No,150,979.63327773,237.0,371.0,0.0,Urban,Y
LP001146,Male,Yes,0,Not Graduate,No,7500,0.0,253.0,364.0,1.0,Semiurban,Y
LP001034,Male,Yes,1,Graduate,No,597,0.0,239.0,369.0,1.0,Urban,Y
LP001098,Male,Yes,0,Graduate,No,150,0.0,253.0,108.0,,Rural,Y
LP001038,Male,No,1,Graduate,No,5642,0.0,269.0,357.0,1.0,Urban,Y
LP001038,Male,Yes,1,Not Graduate,Yes,14519,737.82687978,266.0,362.0,,Urban,N
LP001002,Male,No,2,Graduate,No,3449,0.0,254.0,350.0,0.0,Urban,Y
LP001198,Male,No,2,Graduate,No,150,0.0,268.0,382.0,1.0,Rural,Y
LP001100,Male,No,1,Graduate,No,966,137.13516072,257.0,355.0,1.0,Urban,Y
LP001100,Male,Yes,,Graduate,Yes,150,3639.30280285,11.0,349.0,1.0,Semiurban,Y
LP001038,Male,No,2,Graduate,No,150,0.0,257.0,363.0,1.0,Urban,Y
LP001002,Male,Yes,0,Graduate,Yes,386,3501.92507413,243.0,356.0,1.0,Semiurban,Y
LP001146,Male,No,0,Graduate,No,5661,0.0,700.0,366.0,0.0,Urban,Y
LP001005,Male,No,2,Not Graduate,No,150,627.55669948,84.0,349.0,1.0,Semiurban,Y
LP001095,Male,No,0,Graduate,No,150,0.0,232.0,364.0,,Urban,Y
LP001005,Male,No,3,Graduate,No,150,4084.19823936,270.0,352.0,1.0,Urban,Y
LP001123,Male,Yes,,Graduate,No,150,326.28886003,216.0,357.0,1.0,Semiurban,Y
LP001005,Male,Yes,0,Graduate,No,3108,794.24698895,57.0,,0.0,Urban,Y
LP001116,Male,,0,Graduate,No,150,2614.30094978,271.0,350.0,1.0,Rural,Y
LP001038,Male,Yes,2,Graduate,No,4137,1291.06382381,174.0,349.0,1.0,Rural,Y
LP001024,Male,No,0,Graduate,No,150,0.0,299.0,235.0,1.0,Urban,Y
LP001038,Male,Yes,0,Graduate,No,5550,760.3156489,100.0,352.0,1.0,Rural,Y
LP001151,Male,Yes,2,Graduate,No,150,820.99235136,272.0,365.0,1.0,Rural,Y
LP001091,Female,No,3,Not Graduate,Yes,1623,804.48313145,170.0,348.0,1.0,Rural,Y
LP001034,Female,Yes,3,Graduate,No,1782,0.0,77.0,369.0,1.0,Semiurban,Y
LP001038,Male,Yes,0,Graduate,No,983,457.15421025,185.0,348.0,1.0,Urban,Y
LP001546,Male,No,,Graduate,No,150,0.0,80.0,353.0,1.0,Semiurban,Y
LP001038,Male,No,,Graduate,No,150,2996.98009107,138.0,356.0,1.0,Rural,Y
LP001146,Female,Yes,1,Graduate,No,150,0.0,486.0,350.0,,Urban,Y
LP001038,Male,Yes,3,Graduate,No,150,76.34841884,,349.0,1.0,Rural,Y
LP001038,Male,Yes,0,Not Graduate,No,2877,0.0,258.0,358.0,0.0,Urban,Y
LP001002,Male,No,3,Not Graduate,No,2052,0.0,224.0,,1.0,Urban,Y
LP001002,Male,Yes,2,Graduate,No,25902,0.0,251.0,350.0,1.0,Rural,Y
LP001036,Male,,0,Not Graduate,Yes,150,0.0,224.0,359.0,1.0,Urban,Y
LP001194,Male,Yes,,Not Graduate,No,8295,0.0,102.0,353.0,1.0,Urban,Y
LP001005,Male,Yes,0,Not Graduate,No,150,4524.516622,264.0,350.0,1.0,Semiurban,Y
LP001146,Male,No,0,Not Graduate,No,5178,0.0,218.0,356.0,1.0,Rural,Y
LP001155,Male,Yes,,Not Graduate,No,13649,8291.20695717,238.0,370.0,1.0,Rural,N
LP001036,Female,No,0,Graduate,No,150,93.97122399,209.0,351.0,0.0,Urban,Y
LP001036,Female,Yes,2,Graduate,Yes,6148,4424.13282125,210.0,353.0,1.0,Semiurban,N
LP001100,Female,No,1,Graduate,No,1896,0.0,273.0,370.0,0.0,Rural,Y
LP001034,Male,Yes,2,Graduate,No,6813,464.92078492,102.0,371.0,,Urban,N
LP001155,Male,Yes,3,Graduate,No,150,4484.95194091,270.0,350.0,1.0,Semiurban,Y
LP001155,Male,No,0,Graduate,No,6363,4160.71209763,90.0,356.0,1.0,Urban,Y
LP001038,Male,No,2,Graduate,No,31470,0.0,9.0,353.0,1.0,Urban,Y
LP001195,Male,No,1,Graduate,No,150,0.0,222.0,367.0,1.0,Urban,Y
LP001606,Female,,3,Graduate,No,7026,1445.59330924,,366.0,1.0,Semiurban,Y
LP001119,Male,Yes,3,Graduate,No,13558,0.0,118.0,351.0,1.0,Rural,Y
LP001002,Male,No,3,Graduate,No,9948,119.47319986,272.0,359.0,1.0,Urban,Y
LP001608,Male,Yes,0,Graduate,No,7651,84.0845522,250.0,84.0,1.0,Urban,Y
LP001155,Male,Yes,1,Graduate,No,5434,269.89970824,9.0,359.0,1.0,Rural,N
LP001198,Female,No,1,Not Graduate,No,150,0.0,29.0,352.0,1.0,Urban,Y
LP001155,Male,Yes,1,Not Graduate,No,150,0.0,370.0,351.0,1.0,Semiurban,Y
LP001146,Male,Yes,0,Graduate,No,150,8140.98001609,443.0,349.0,,Urban,Y
LP001155,Male,No,0,Not Graduate,No,29256,807.45473329,482.0,352.0,1.0,Urban,Y
LP001038,Male,No,1,Graduate,No,150,730.83247115,154.0,349.0,1.0,Urban,Y
LP001580,Male,Yes,1,Graduate,No,6197,2687.20607391,357.0,,1.0,Rural,Y
LP001034,Male,Yes,3,Graduate,No,150,18111.79119795,146.0,369.0,1.0,Urban,Y
LP001038,Female,Yes,3,Not Graduate,No,150,819.29533555,54.0,354.0,1.0,Semiurban,Y
LP001038,Male,Yes,0,Graduate,No,150,4351.99845851,219.0,348.0,,Urban,Y
LP001052,Male,Yes,2,Graduate,No,150,0.0,273.0,349.0,1.0,Rural,Y
LP001155,Male,Yes,2,Graduate,No,150,842.31202373,274.0,349.0,0.0,Urban,Y
LP001032,Male,No,0,Graduate,No,150,2.86747941,132.0,349.0,1.0,Semiurban,Y
LP001546,Male,Yes,0,Graduate,No,14326,379.29392377,16.0,351.0,1.0,Semiurban,Y
LP001005,Male,Yes,0,Graduate,No,8981,309.22963554,43.0,369.0,1.0,Semiurban,Y
LP001038,Male,No,1,Not Graduate,No,6899,0.0,,372.0,0.0,Urban,Y
LP001100,Male,No,3,Graduate,No,3115,0.0,9.0,349.0,1.0,Urban,N
LP001146,Male,Yes,1,Graduate,No,422,0.0,213.0,,1.0,Urban,Y
LP001034,Male,No,2,Graduate,No,3497,0.0,18.0,353.0,1.0,Rural,Y
LP001043,Male,No,0,Graduate,No,150,0.0,255.0,28.0,1.0,Rural,Y
LP001038,Male,Yes,1,Graduate,No,7478,0.0,64.0,354.0,1.0,Rural,Y
LP001114,Male,Yes,1,Graduate,No,5803,0.0,272.0,350.0,1.0,Rural,Y
LP001531,Female,Yes,1,Graduate,No,24665,0.0,463.0,349.0,1.0,Rural,N
LP001018,Male,Yes,0,Graduate,No,14150,0.0,,352.0,1.0,Semiurban,N
LP001024,Male,No,3,Graduate,No,14356,3389.3471257,204.0,361.0,1.0,Urban,Y
LP001034,Male,,1,Graduate,No,2190,0.0,14.0,351.0,1.0,Semiurban,Y
LP001155,Male,Yes,3,Graduate,No,12296,0.0,459.0,360.0,0.0,Urban,Y
LP001155,Male,Yes,0,Not Graduate,No,1884,6827.77197853,138.0,366.0,1.0,Urban,Y
LP001034,Male,Yes,3,Graduate,No,150,0.0,127.0,370.0,1.0,Rural,Y
LP001038,Male,Yes,2,Graduate,No,5437,783.7045209,229.0,355.0,1.0,Urban,Y
LP001047,Female,Yes,2,Graduate,No,8064,8260.63848845,50.0,351.0,0.0,Urban,Y
LP001005,Male,No,1,Graduate,Yes,1357,4109.37796083,205.0,12.0,1.0,Urban,Y
LP001005,Male,No,1,Graduate,No,268,0.0,101.0,350.0,1.0,Rural,Y
LP001151,Male,Yes,0,Graduate,No,14617,0.0,17.0,364.0,1.0,Urban,Y
LP001013,Female,Yes,3,Graduate,No,150,0.12974592,161.0,324.0,1.0,Urban,Y
LP001155,Male,No,2,Graduate,No,12651,6869.12646954,9.0,353.0,1.0,Rural,N
LP001146,Male,No,0,Graduate,No,6725,791.8910751,263.0,354.0,1.0,Semiurban,Y
LP001915,Male,Yes,0,Graduate,No,5530,0.0,225.0,411.0,1.0,Rural,Y
LP001038,Male,Yes,2,Graduate,No,13828,4488.36968445,255.0,351.0,1.0,Rural,N
LP001005,Male,No,2,Graduate,No,3273,751.8735469,198.0,351.0,1.0,Rural,Y
LP001097,Female,No,2,Graduate,No,13195,0.0,253.0,370.0,1.0,Rural,Y
LP001097,Male,Yes,2,Graduate,No,1540,0.0,230.0,353.0,1.0,Rural,Y
LP001038,Male,No,0,Graduate,No,14283,1580.611052,9.0,,,Urban,Y
LP001034,Female,Yes,1,Not Graduate,No,4718,0.0,9.0,361.0,1.0,Rural,Y
LP001052,Male,No,0,Graduate,No,4225,782.17625007,143.0,349.0,1.0,Urban,N
LP001100,Female,No,2,Graduate,,4967,0.0,,436.0,1.0,Rural,Y
LP001100,Male,Yes,0,Graduate,No,150,403.69206189,35.0,,1.0,Rural,Y
LP001032,Male,Yes,1,Graduate,No,150,1557.02392043,272.0,,1.0,Urban,Y
LP001034,Female,No,3,Graduate,No,6901,1845.80623865,253.0,68.0,1.0,Semiurban,Y
LP001146,Male,Yes,0,Graduate,No,12375,122.24389535,242.0,365.0,1.0,Rural,Y
LP001038,Male,No,0,Not Graduate,No,150,2177.54688118,9.0,330.0,1.0,Urban,Y
LP001155,Male,Yes,0,Graduate,No,3156,4340.26205912,93.0,353.0,1.0,Rural,Y
LP001098,Male,Yes,1,Graduate,No,5040,3374.14490689,345.0,352.0,,Rural,Y
LP001144,Female,Yes,2,Graduate,Yes,31095,78.94017549,169.0,350.0,,Urban,Y
LP001038,Male,No,0,Graduate,No,31848,202.80186585,20.0,351.0,1.0,Urban,Y
LP001034,Male,No,1,Not Graduate,No,4256,0.0,9.0,332.0,1.0,Urban,Y
LP001034,Male,Yes,3,Graduate,No,3979,2619.84349788,240.0,354.0,1.0,Semiurban,Y
LP001038,,Yes,1,Not Graduate,No,1595,688.80244429,9.0,351.0,1.0,Urban,Y
LP001451,Male,Yes,0,Graduate,No,7541,0.0,261.0,361.0,1.0,Semiurban,Y
LP001038,Male,No,0,Graduate,No,12586,678.71232046,162.0,352.0,1.0,Urban,Y
LP001155,Male,Yes,0,Not Graduate,Yes,150,619.3635239,320.0,362.0,1.0,Urban,N
LP001038,Male,Yes,3,Graduate,No,4179,3010.04490262,116.0,353.0,0.0,Urban,Y
LP001195,Male,No,0,Graduate,No,7431,0.0,206.0,371.0,1.0,Urban,Y
LP001043,Female,No,3,Graduate,No,7657,0.0,79.0,359.0,1.0,Rural,Y
LP001038,Male,No,1,Graduate,No,150,456.53389229,9.0,358.0,1.0,Urban,Y
LP001155,Male,Yes,0,Not Graduate,Yes,150,50.90661094,204.0,358.0,1.0,Rural,Y
LP001639,Male,,0,Graduate,No,7381,0.0,48.0,356.0,0.0,Rural,Y
LP001050,Male,Yes,1,Graduate,No,150,0.0,250.0,370.0,1.0,Semiurban,Y
LP001146,Male,Yes,0,Not Graduate,No,150,7819.70678671,272.0,418.0,1.0,Urban,Y
LP001516,Male,Yes,3,Graduate,No,12569,772.11139552,700.0,393.0,1.0,Rural,Y
LP001581,Male,Yes,1,Graduate,No,7631,0.0,253.0,352.0,1.0,Semiurban,Y
LP001097,Male,,3,Graduate,No,150,222.88245557,342.0,350.0,1.0,Urban,Y
LP001047,Male,,0,Graduate,No,16721,4636.69134136,249.0,349.0,0.0,Rural,Y
LP001038,Male,Yes,0,Graduate,Yes,3910,6226.6759637,219.0,349.0,1.0,Rural,Y
LP001186,Female,No,2,Graduate,No,14513,607.61428561,237.0,,1.0,Rural,Y
LP001100,Female,Yes,3,Graduate,No,946,80.96501453,252.0,349.0,0.0,Urban,N
LP001109,Male,No,0,Graduate,No,461,0.0,9.0,348.0,1.0,Urban,Y
LP001030,,No,1,Graduate,No,4239,0.0,252.0,326.0,1.0,Urban,Y
LP001002,Male,Yes,0,Graduate,No,3230,6102.47768468,9.0,349.0,,Semiurban,Y
LP001038,Male,,0,Graduate,No,17812,1549.3459648,9.0,364.0,1.0,Rural,Y
LP001155,Male,Yes,0,Graduate,No,25755,0.0,9.0,349.0,1.0,Semiurban,Y
LP001155,Male,No,1,Graduate,,150,2154.86704443,179.0,356.0,1.0,Rural,Y
LP001195,Male,No,0,Graduate,No,490,0.0,,357.0,1.0,Rural,Y
LP001038,Male,Yes,1,Graduate,No,14828,4465.45603656,258.0,352.0,1.0,Semiurban,Y
LP001195,Male,No,0,Graduate,Yes,8838,883.13905923,257.0,349.0,1.0,Urban,Y
LP001146,Male,Yes,0,Graduate,No,11550,2800.43122532,273.0,369.0,1.0,Rural,Y
LP001100,Male,Yes,2,Not Graduate,Yes,150,0.0,337.0,352.0,1.0,Urban,Y
LP001032,Male,Yes,0,Not Graduate,Yes,150,603.04069809,264.0,372.0,1.0,Semiurban,Y
LP001508,Male,Yes,2,Graduate,No,3643,2983.8980497,20.0,351.0,1.0,Urban,Y
LP001034,Male,No,1,Not Graduate,No,14004,825.76471732,97.0,369.0,1.0,Urban,N
LP001146,Female,Yes,1,Graduate,No,150,6473.53724502,252.0,352.0,0.0,Urban,Y
LP001034,Male,Yes,1,Graduate,No,150,0.0,30.0,369.0,1.0,Rural,Y
LP001038,Male,No,2,Graduate,No,150,485.24475301,9.0,366.0,1.0,Urban,N
LP001034,Male,Yes,0,Not Graduate,No,3062,0.0,68.0,365.0,1.0,Semiurban,Y
LP001024,Female,,,Graduate,No,16369,116.73827799,144.0,352.0,1.0,Urban,Y
LP001146,Male,Yes,3,Graduate,No,150,0.0,271.0,371.0,1.0,Semiurban,Y
LP001155,Male,No,2,Graduate,No,5626,141.27055572,215.0,254.0,1.0,Urban,N
LP001005,Female,No,1,Graduate,No,150,753.30928925,66.0,,,Rural,Y
LP001508,Male,No,0,Graduate,No,536,1421.68500304,116.0,357.0,1.0,Rural,N
LP001449,Male,Yes,2,Not Graduate,No,4774,396.6475947,472.0,371.0,,Semiurban,Y
LP001005,Male,Yes,0,Graduate,No,3675,0.0,9.0,350.0,,Rural,Y
LP001155,Male,No,0,Graduate,No,150,0.0,196.0,,,Urban,Y
LP001005,Male,No,0,Not Graduate,No,150,4519.88405845,279.0,350.0,1.0,Urban,Y
LP001002,Male,No,0,Not Graduate,No,150,3787.20491761,272.0,351.0,1.0,Urban,Y
LP001146,Male,Yes,0,Graduate,No,14313,0.0,63.0,362.0,1.0,Urban,Y
LP001100,Female,Yes,1,Graduate,No,150,4355.81552871,141.0,352.0,1.0,Urban,Y
LP001186,Male,No,1,Graduate,,2393,759.78021125,263.0,348.0,1.0,Urban,Y
LP001155,Female,Yes,2,Graduate,Yes,20845,0.0,39.0,,1.0,Urban,Y
LP001032,Male,No,,Not Graduate,No,150,0.0,79.0,351.0,,Urban,N
LP001164,Male,Yes,2,Not Graduate,No,150,7870.28098278,272.0,350.0,1.0,Urban,Y
LP001186,Male,No,0,Graduate,No,150,4267.4238461,174.0,348.0,1.0,Urban,Y
LP001155,Male,Yes,0,Graduate,,6599,0.0,204.0,365.0,1.0,Urban,N
LP001146,Male,Yes,3,Not Graduate,No,2940,639.24834887,44.0,359.0,1.0,Semiurban,Y
LP001003,Male,,0,Not Graduate,No,3179,779.62570627,99.0,349.0,1.0,Rural,Y
LP001155,Female,Yes,0,Graduate,No,150,4065.02477314,270.0,263.0,1.0,Semiurban,N
LP001144,Female,Yes,0,Graduate,No,5620,0.0,44.0,,1.0,Rural,Y
LP001068,Male,Yes,2,Graduate,No,11160,0.0,,366.0,1.0,Rural,N
LP001186,Male,No,2,Graduate,No,839,741.80483051,9.0,349.0,0.0,Urban,N
LP001155,Male,Yes,1,Graduate,,150,847.33201785,330.0,349.0,1.0,Urban,Y
LP001038,Female,Yes,1,Graduate,No,150,2053.31660482,62.0,355.0,1.0,Rural,Y
LP001155,Female,Yes,3,Not Graduate,No,13609,762.3923672,233.0,208.0,1.0,Rural,Y
LP001038,Male,No,0,Graduate,No,5518,3300.66926809,112.0,355.0,1.0,Urban,Y
LP001146,Female,No,0,Graduate,No,150,3029.60154017,12.0,234.0,1.0,Urban,Y
LP001114,Male,No,1,Not Graduate,No,150,4150.07638038,210.0,349.0,1.0,Semiurban,Y
LP001195,Female,Yes,1,Graduate,No,2241,0.0,113.0,363.0,1.0,Urban,Y
LP001002,Male,Yes,0,Graduate,No,150,0.0,330.0,357.0,0.0,Urban,Y
LP001155,Female,Yes,0,Graduate,No,7553,2668.14081853,71.0,368.0,1.0,Urban,Y
LP001068,Male,Yes,2,Graduate,No,150,0.0,271.0,352.0,1.0,Urban,Y
LP001008,Male,No,0,Not Graduate,No,150,0.0,20.0,349.0,1.0,Urban,Y
LP001034,Male,Yes,2,Graduate,No,935,27.99331596,59.0,350.0,1.0,Urban,Y
LP001100,Male,No,0,Not Graduate,No,150,0.0,260.0,354.0,1.0,Semiurban,Y
LP001043,Female,No,1,Not Graduate,No,150,0.0,9.0,,1.0,Semiurban,Y
LP001018,Female,Yes,0,Graduate,No,2080,2024.75568499,11.0,355.0,1.0,Urban,Y
LP001100,Male,Yes,1,Not Graduate,No,1936,678.47114605,513.0,362.0,1.0,Urban,N
LP001114,Male,Yes,3,Not Graduate,No,150,0.0,,370.0,1.0,Urban,Y
LP001097,Female,No,0,Graduate,No,3075,0.0,215.0,96.0,1.0,Urban,Y
LP001164,Male,Yes,,Graduate,No,150,597.3104238,263.0,349.0,1.0,Rural,Y
LP001639,Male,Yes,0,Graduate,No,2671,0.0,32.0,350.0,0.0,Urban,Y
LP001052,Male,Yes,1,Graduate,Yes,14243,0.0,42.0,354.0,,Urban,Y
LP001146,Male,No,1,Graduate,No,150,1226.91576051,88.0,354.0,1.0,Rural,Y
LP001018,Male,Yes,1,Graduate,No,669,0.0,225.0,367.0,1.0,Rural,N
LP001155,Male,Yes,2,Graduate,No,150,494.94197916,103.0,371.0,1.0,Rural,Y
LP001038,Male,Yes,1,Graduate,No,2962,4354.3686907,243.0,350.0,1.0,Urban,Y
LP001100,Male,No,1,Graduate,No,150,0.0,266.0,350.0,1.0,Urban,Y
LP001038,Male,No,1,Graduate,No,150,0.0,501.0,357.0,0.0,Rural,Y
LP001608,Male,Yes,0,Graduate,No,12840,0.0,269.0,352.0,1.0,Semiurban,N
LP001186,Male,No,0,Not Graduate,No,5698,791.37490683,109.0,359.0,1.0,Rural,N
LP001038,Male,Yes,3,Not Graduate,No,150,0.0,342.0,300.0,1.0,Rural,Y
LP001038,Male,Yes,0,Graduate,No,1947,744.47682773,149.0,364.0,1.0,Rural,Y
LP001038,Male,Yes,1,Not Graduate,Yes,150,0.0,244.0,356.0,1.0,Semiurban,N
LP001155,Male,,3,Not Graduate,No,150,0.0,468.0,350.0,1.0,Semiurban,Y
LP001516,Male,No,0,Graduate,No,8897,824.88631522,208.0,348.0,1.0,Rural,N
LP001109,Male,No,1,Not Graduate,Yes,2874,0.0,9.0,370.0,,Rural,Y
LP001047,Male,Yes,2,Not Graduate,No,3466,0.0,164.0,349.0,1.0,Urban,Y
LP001155,Male,Yes,0,Graduate,No,1431,3337.85249031,178.0,352.0,1.0,Urban,Y
LP001146,Male,No,0,Graduate,No,1745,189.28599127,172.0,350.0,1.0,Urban,Y
LP001644,Female,Yes,1,Not Graduate,No,12223,0.0,9.0,349.0,0.0,Rural,N
LP001034,Male,Yes,0,Graduate,No,14934,0.0,132.0,480.0,1.0,Urban,Y
LP001043,Male,Yes,,Graduate,No,3219,4064.84796996,84.0,355.0,1.0,Urban,N
LP001068,Male,Yes,2,Graduate,No,6567,440.41349127,180.0,349.0,1.0,Urban,Y
LP001633,Male,Yes,3,Graduate,No,11728,1203.61210116,143.0,353.0,1.0,Rural,Y
LP001155,Male,Yes,0,Not Graduate,Yes,32159,2355.93987122,9.0,362.0,1.0,Urban,Y
LP001896,Male,Yes,0,Not Graduate,No,150,0.0,9.0,336.0,,Rural,Y
LP001002,Male,No,1,Not Graduate,,1596,0.0,119.0,349.0,,Rural,Y
LP001034,Male,No,,Graduate,No,7696,0.0,246.0,371.0,1.0,Rural,Y
LP001100,Male,No,0,Graduate,No,13571,4201.33146266,166.0,356.0,1.0,Semiurban,Y
LP001038,Male,Yes,1,Not Graduate,No,150,4203.72742266,67.0,59.0,1.0,Urban,Y
LP001155,Male,No,0,Graduate,Yes,150,777.66065247,217.0,365.0,0.0,Rural,Y
